playerId,skaterFullName,teamAbbrevs,positionCode,gamesPlayed,goals,assists,points,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,weight,Last Season,epochGP,epochGoals,epochAssists,epochPoints
8469521,Tomas Plekanec,MTL,C,3,1,0,1,Kladno,CZE,1982-10-31,,71.0,3.0,2001.0,20032004,71,N,Plekanec,CZE,L,190,2018-2019,851,204,328,532
8470616,Ryan Kesler,ANA,C,60,5,3,8,Livonia,USA,1984-08-31,MI,23.0,1.0,2003.0,20032004,74,N,Kesler,USA,R,206,2018-2019,843,240,289,529
8474040,Sam Gagner,EDM,C,28,5,5,10,London,CAN,1989-08-10,ON,6.0,1.0,2007.0,20072008,71,N,Gagner,CAN,R,200,2023-2024,1043,197,332,529
8477942,Kevin Fiala,LAK,L,56,18,22,40,St. Gallen,CHE,1996-07-22,,11.0,1.0,2014.0,20142015,72,N,Fiala,CHE,L,205,2025-2026,707,229,299,528
8474190,Wayne Simmonds,TOR,R,18,0,2,2,Scarborough,CAN,1988-08-26,ON,61.0,2.0,2007.0,20082009,74,N,Simmonds,CAN,R,184,2022-2023,1037,263,263,526
8475764,Cam Fowler,STL,D,82,4,26,30,Windsor,CAN,1991-12-05,ON,12.0,1.0,2010.0,20102011,74,N,Fowler,USA,L,213,2025-2026,1124,109,414,523
8473412,Bryan Little,WPG,C,7,2,3,5,Edmonton,CAN,1987-11-12,AB,12.0,1.0,2006.0,20072008,72,N,Little,CAN,R,191,2019-2020,843,217,304,521
8468508,Justin Williams,CAR,R,20,8,3,11,Cobourg,CAN,1981-10-04,ON,28.0,1.0,2000.0,20002001,73,N,Williams,CAN,R,184,2019-2020,842,208,313,521
8476292,Ondrej Palat,"NJD,NYI",L,80,5,10,15,Frydek-Mistek,CZE,1991-03-28,,208.0,7.0,2011.0,20122013,72,N,Palat,CZE,L,194,2025-2026,905,182,338,520
8471217,Andrew Ladd,ARI,L,51,7,5,12,Maple Ridge,CAN,1985-12-12,BC,4.0,1.0,2004.0,20052006,75,N,Ladd,CAN,L,205,2021-2022,907,239,279,518
8479407,Jesper Bratt,NJD,L,82,22,49,71,Stockholm,SWE,1998-07-30,,162.0,6.0,2016.0,20172018,70,N,Bratt,SWE,L,175,2025-2026,634,172,346,518
8470834,Dustin Byfuglien,WPG,D,42,4,27,31,Roseau,USA,1985-03-27,MN,245.0,8.0,2003.0,20052006,77,N,Byfuglien,USA,R,260,2018-2019,835,173,344,517
8474613,Derek Stepan,CAR,C,73,5,6,11,Hastings,USA,1990-06-18,MN,51.0,2.0,2008.0,20102011,71,N,Stepan,USA,R,196,2022-2023,890,182,333,515
8470543,Chris Kunitz,CHI,L,56,5,5,10,Regina,CAN,1979-09-26,SK,,,,20032004,72,N,Kunitz,CAN,L,188,2018-2019,851,224,288,512
8470047,Valtteri Filppula,DET,C,38,6,9,15,Vantaa,FIN,1984-03-20,,95.0,3.0,2002.0,20052006,72,N,Filppula,FIN,L,189,2020-2021,979,187,325,512
8471233,Travis Zajac,"NJD,NYI",C,46,8,12,20,Winnipeg,CAN,1985-05-13,MB,20.0,1.0,2004.0,20062007,74,N,Zajac,CAN,R,185,2020-2021,957,186,324,510
8480012,Elias Pettersson,VAN,C,74,15,36,51,Sundsvall,SWE,1998-11-12,,5.0,1.0,2017.0,20182019,74,N,Pettersson,SWE,L,176,2025-2026,545,200,308,508
8475197,Tyson Barrie,CGY,D,13,1,2,3,Victoria,CAN,1991-07-26,BC,64.0,3.0,2009.0,20112012,71,N,Barrie,CAN,R,197,2024-2025,822,110,398,508
8480069,Cale Makar,COL,D,75,20,59,79,Calgary,CAN,1998-10-30,AB,4.0,1.0,2017.0,20192020,72,N,Makar,CAN,R,187,2025-2026,470,136,371,507
8477402,Pavel Buchnevich,STL,L,81,20,28,48,Cherepovets,RUS,1995-04-17,,75.0,3.0,2013.0,20162017,73,N,Buchnevich,RUS,L,196,2025-2026,674,202,304,506
8475810,Bryan Rust,PIT,R,72,29,36,65,Pontiac,USA,1992-05-11,MI,80.0,3.0,2010.0,20142015,71,N,Rust,USA,R,202,2025-2026,710,232,270,502
8476458,Ryan Strome,"ANA,CGY",C,52,8,13,21,Mississauga,CAN,1993-07-11,ON,5.0,1.0,2011.0,20132014,73,N,Strome,CAN,R,192,2025-2026,916,174,327,501
8462038,Shane Doan,ARI,R,74,6,21,27,Halkirk,CAN,1976-10-10,AB,7.0,1.0,1995.0,19951996,73,N,Doan,CAN,R,223,2016-2017,737,203,297,500
8475799,Nino Niederreiter,WPG,R,61,8,11,19,Chur,CHE,1992-09-08,,5.0,1.0,2010.0,20102011,74,N,Niederreiter,CHE,L,218,2025-2026,1030,248,251,499
8475753,Justin Faulk,"STL,DET",D,78,16,24,40,South St. Paul,USA,1992-03-20,MN,37.0,2.0,2010.0,20112012,72,N,Faulk,USA,R,208,2025-2026,1058,146,352,498
8469454,Ilya Kovalchuk,"LAK,MTL,WSH",L,46,10,16,26,Tver,RUS,1983-04-15,,1.0,1.0,2001.0,20012002,75,N,Kovalchuk,RUS,R,222,2019-2020,539,241,256,497
8477951,Nick Schmaltz,UTA,C,82,33,41,74,Madison,USA,1996-02-23,WI,20.0,1.0,2014.0,20162017,72,N,Schmaltz,USA,R,184,2025-2026,670,175,322,497
8468486,Scott Hartnell,NSH,L,62,13,11,24,Regina,CAN,1982-04-18,SK,6.0,1.0,2000.0,20002001,74,N,Hartnell,CAN,L,215,2017-2018,813,234,262,496
8475193,Tomas Tatar,NJD,L,74,7,10,17,Ilava,SVK,1990-12-01,,60.0,2.0,2009.0,20102011,70,N,Tatar,SVK,L,173,2024-2025,927,227,269,496
8475786,Zach Hyman,EDM,L,58,31,21,52,Toronto,CAN,1992-06-09,ON,123.0,5.0,2010.0,20152016,73,N,Hyman,CAN,R,206,2025-2026,711,261,234,495
8467389,Brad Richards,DET,C,68,10,18,28,Murray Harbour,CAN,1980-05-02,PE,64.0,3.0,1998.0,20002001,72,N,Richards,CAN,L,199,2015-2016,636,166,328,494
8480027,Jason Robertson,DAL,L,82,45,51,96,Arcadia,USA,1999-07-22,CA,39.0,2.0,2017.0,20192020,75,N,Robertson,USA,L,204,2025-2026,456,213,277,490
8474715,Cam Atkinson,TBL,R,39,4,5,9,Riverside,USA,1989-06-05,CT,157.0,6.0,2008.0,20112012,68,N,Atkinson,USA,R,178,2024-2025,809,253,236,489
8480002,Nico Hischier,NJD,C,82,28,38,66,Naters,CHE,1999-01-04,,1.0,1.0,2017.0,20172018,73,N,Hischier,CHE,L,200,2025-2026,609,199,289,488
8475848,Brendan Gallagher,MTL,R,77,7,16,23,Edmonton,CAN,1992-05-06,AB,147.0,5.0,2010.0,20122013,69,N,Gallagher,CAN,R,185,2025-2026,911,246,241,487
8474884,Mike Hoffman,SJS,C,66,10,13,23,Kitchener,CAN,1989-11-24,ON,130.0,5.0,2009.0,20112012,72,N,Hoffman,CAN,L,190,2023-2024,745,228,259,487
8477503,Max Domi,TOR,C,80,12,24,36,Winnipeg,CAN,1995-03-02,MB,12.0,1.0,2013.0,20152016,70,N,Domi,CAN,L,208,2025-2026,815,150,336,486
8471242,Mike Green,"DET,EDM",D,50,3,8,11,Calgary,CAN,1985-10-12,AB,29.0,1.0,2004.0,20052006,73,N,Green,CAN,R,210,2019-2020,788,147,339,486
8480800,Quinn Hughes,"VAN,MIN",D,74,7,69,76,Orlando,USA,1999-10-14,FL,7.0,1.0,2018.0,20182019,70,N,Hughes,USA,L,180,2025-2026,507,66,419,485
8468483,Marian Gaborik,"LAK,OTT",R,46,11,10,21,Trencin,SVK,1982-02-14,,3.0,1.0,2000.0,20002001,73,N,Gaborik,SVK,L,200,2017-2018,627,243,241,484
8469500,Michael Cammalleri,"LAK,EDM",L,66,7,22,29,Toronto,CAN,1982-06-08,ON,49.0,2.0,2001.0,20022003,69,N,Cammalleri,CAN,L,185,2017-2018,686,220,264,484
8474031,Kevin Shattenkirk,BOS,D,61,6,18,24,New Rochelle,USA,1989-01-29,NY,14.0,1.0,2007.0,20102011,72,N,Shattenkirk,USA,R,203,2023-2024,952,103,381,484
8476792,Torey Krug,STL,D,77,4,35,39,Livonia,USA,1991-04-12,MI,,,,20112012,69,N,Krug,USA,L,194,2023-2024,778,89,394,483
8478444,Brock Boeser,VAN,R,75,22,26,48,Burnsville,USA,1997-02-25,MN,23.0,1.0,2015.0,20162017,73,N,Boeser,USA,R,208,2025-2026,629,226,256,482
8478414,Timo Meier,NJD,R,77,24,20,44,Herisau,CHE,1996-10-08,,9.0,1.0,2015.0,20162017,73,N,Meier,CHE,L,220,2025-2026,698,241,238,479
8480018,Nick Suzuki,MTL,C,82,29,72,101,London,CAN,1999-08-10,ON,13.0,1.0,2017.0,20192020,71,N,Suzuki,CAN,R,207,2025-2026,537,167,309,476
8478864,Kirill Kaprizov,MIN,L,78,45,44,89,Novokuznetsk,RUS,1997-04-26,,135.0,5.0,2015.0,20202021,70,N,Kaprizov,RUS,L,202,2025-2026,397,230,245,475
8471274,Alex Goligoski,MIN,D,36,0,10,10,Grand Rapids,USA,1985-07-30,MN,61.0,2.0,2004.0,20072008,71,N,Goligoski,USA,L,173,2023-2024,1078,87,388,475
8477960,Adrian Kempe,LAK,R,81,36,37,73,Kramfors,SWE,1996-09-13,,29.0,1.0,2014.0,20162017,74,N,Kempe,SWE,L,205,2025-2026,711,230,244,474
8477495,Seth Jones,FLA,D,52,7,25,32,Arlington,USA,1994-10-03,TX,4.0,1.0,2013.0,20132014,76,N,Jones,USA,R,213,2025-2026,912,106,367,473
8470144,Frans Nielsen,DET,C,29,1,5,6,Herning,DNK,1984-04-24,,87.0,3.0,2002.0,20062007,73,N,Nielsen,DNK,L,186,2020-2021,910,166,305,471
8475722,Jason Zucker,BUF,L,62,24,21,45,Newport Beach,USA,1992-01-16,CA,59.0,2.0,2010.0,20112012,71,N,Zucker,USA,L,198,2025-2026,832,241,227,468
8474056,P.K. Subban,NJD,D,77,5,17,22,Toronto,CAN,1989-05-13,ON,43.0,2.0,2007.0,20092010,72,N,Subban,CAN,R,210,2021-2022,834,115,352,467
8478460,Zach Werenski,CBJ,D,75,22,59,81,Grosse Pointe,USA,1997-07-19,MI,8.0,1.0,2015.0,20162017,74,N,Werenski,USA,L,214,2025-2026,642,135,330,465
8471699,Andrew Cogliano,COL,C,75,6,13,19,Toronto,CAN,1987-06-14,ON,25.0,1.0,2005.0,20072008,70,N,Cogliano,CAN,L,179,2023-2024,1294,190,274,464
8480801,Brady Tkachuk,OTT,L,60,22,37,59,Scottsdale,USA,1999-09-16,AZ,4.0,1.0,2018.0,20182019,76,N,Tkachuk,USA,L,226,2025-2026,572,213,250,463
8465009,Zdeno Chara,NYI,D,72,2,12,14,Trencin,SVK,1977-03-18,,56.0,3.0,1996.0,19971998,81,Y,Chara,SVK,L,250,2021-2022,1070,141,321,462
8476906,Shayne Gostisbehere,CAR,D,55,13,37,50,Pembroke Pines,USA,1993-04-20,FL,78.0,3.0,2012.0,20142015,71,N,Gostisbehere,USA,L,183,2025-2026,744,117,345,462
8475098,Tyler Bozak,STL,C,50,3,9,12,Regina,CAN,1986-03-19,SK,,,,20092010,73,N,Bozak,CAN,R,187,2021-2022,814,170,291,461
8469638,Jussi Jokinen,"EDM,LAK,CBJ,VAN",L,60,5,12,17,Kalajoki,FIN,1983-04-01,,192.0,6.0,2001.0,20052006,72,N,Jokinen,FIN,L,191,2017-2018,788,160,300,460
8480023,Robert Thomas,STL,C,64,25,39,64,Aurora,CAN,1999-07-02,ON,20.0,1.0,2017.0,20182019,72,N,Thomas,CAN,R,207,2025-2026,530,132,328,460
8476880,Tom Wilson,WSH,R,72,30,32,62,Toronto,CAN,1994-03-29,ON,16.0,1.0,2012.0,20132014,76,N,Wilson,CAN,R,225,2025-2026,907,209,248,457
8468085,Radim Vrbata,FLA,R,42,5,9,14,Mlada Boleslav,CZE,1981-06-13,,212.0,7.0,1999.0,20012002,73,N,Vrbata,CZE,R,194,2017-2018,711,209,244,453
8476448,William Karlsson,VGK,C,14,4,3,7,Marsta,SWE,1993-01-08,,53.0,2.0,2011.0,20142015,72,N,Karlsson,SWE,L,190,2025-2026,752,183,270,453
8475225,Craig Smith,"CHI,DET",C,59,9,9,18,Madison,USA,1989-09-05,WI,98.0,4.0,2009.0,20112012,73,N,Smith,USA,R,203,2024-2025,987,220,232,452
8460542,Patrik Elias,NJD,C,16,2,6,8,Trebic,CZE,1976-04-13,,51.0,2.0,1994.0,19951996,73,N,Elias,CZE,L,190,2015-2016,569,164,288,452
8477949,Alex Tuch,BUF,R,79,33,33,66,Syracuse,USA,1996-05-10,NY,18.0,1.0,2014.0,20162017,76,N,Tuch,USA,R,219,2025-2026,615,200,248,448
8475763,Kevin Hayes,PIT,R,28,4,4,8,Dorchester,USA,1992-05-08,MA,24.0,1.0,2010.0,20142015,75,N,Hayes,USA,L,217,2025-2026,805,185,261,446
8478042,Viktor Arvidsson,BOS,L,69,25,29,54,Skelleftea,SWE,1993-04-08,,112.0,4.0,2014.0,20142015,70,N,Arvidsson,SWE,R,181,2025-2026,682,219,224,443
8475906,John Klingberg,SJS,D,56,10,17,27,Gothenburg,SWE,1992-08-14,,131.0,5.0,2010.0,20142015,74,N,Klingberg,SWE,R,185,2025-2026,700,92,351,443
8478440,Dylan Strome,WSH,C,80,19,39,58,Mississauga,CAN,1997-03-07,ON,3.0,1.0,2015.0,20162017,76,N,Strome,CAN,L,200,2025-2026,598,165,277,442
8474151,Ryan McDonagh,TBL,D,48,6,15,21,St. Paul,USA,1989-06-13,MN,12.0,1.0,2007.0,20102011,73,N,McDonagh,USA,L,216,2025-2026,1058,86,355,441
8474189,Lars Eller,OTT,C,68,5,10,15,Rodovre,DNK,1989-05-08,,13.0,1.0,2007.0,20092010,74,N,Eller,DNK,L,207,2025-2026,1184,193,246,439
8467329,Vincent Lecavalier,"PHI,LAK",C,49,10,8,18,Ile Bizard,CAN,1980-04-21,QC,1.0,1.0,1998.0,19981999,76,N,Lecavalier,CAN,L,215,2015-2016,583,188,251,439
8477955,Jared McCann,SEA,L,52,20,20,40,Stratford,CAN,1996-05-31,ON,24.0,1.0,2014.0,20152016,73,N,McCann,CAN,L,191,2025-2026,720,204,234,438
8471273,Brandon Dubinsky,CBJ,C,61,6,8,14,Anchorage,USA,1986-04-29,AK,60.0,2.0,2004.0,20062007,74,N,Dubinsky,USA,L,208,2018-2019,817,153,285,438
8474716,Jared Spurgeon,MIN,D,79,6,16,22,Edmonton,CAN,1989-11-29,AB,156.0,6.0,2008.0,20102011,69,N,Spurgeon,CAN,R,166,2025-2026,1012,123,315,438
8471303,Alexander Edler,LAK,D,64,2,9,11,Ostersund,SWE,1986-04-21,,91.0,3.0,2004.0,20062007,76,N,Edler,SWE,L,210,2022-2023,1008,103,333,436
8480830,Andrei Svechnikov,CAR,R,79,31,39,70,Barnaul,RUS,2000-03-26,,2.0,1.0,2018.0,20182019,75,N,Svechnikov,RUS,L,200,2025-2026,557,182,252,434
8480839,Rasmus Dahlin,BUF,D,77,19,55,74,Lidkoping,SWE,2000-04-13,,1.0,1.0,2018.0,20182019,75,N,Dahlin,SWE,L,204,2025-2026,586,102,332,434
8474870,Tyler Johnson,BOS,C,9,0,2,2,Spokane,USA,1990-07-29,WA,,,,20122013,68,N,Johnson,USA,R,191,2024-2025,747,193,240,433
8468535,Antoine Vermette,ANA,C,64,8,8,16,St. Agapit,CAN,1982-07-20,QC,55.0,2.0,2000.0,20032004,73,N,Vermette,CAN,L,197,2017-2018,830,181,248,429
8481559,Jack Hughes,NJD,C,61,27,50,77,Orlando,USA,2001-05-14,FL,1.0,1.0,2019.0,20192020,71,N,Hughes,USA,L,175,2025-2026,429,168,260,428
8477504,Josh Morrissey,WPG,D,77,14,41,55,Calgary,CAN,1995-03-28,AB,13.0,1.0,2013.0,20152016,72,N,Morrissey,CAN,L,195,2025-2026,739,94,334,428
8479400,Pierre-Luc Dubois,WSH,C,29,5,14,19,Ste-Agathe-des-Monts,CAN,1998-06-24,QC,3.0,1.0,2016.0,20172018,76,N,Dubois,CAN,L,220,2025-2026,627,170,257,427
8480039,Martin Necas,COL,C,78,38,62,100,Nove Mesto na Morave,CZE,1999-01-15,,12.0,1.0,2017.0,20172018,75,N,Necas,CZE,R,195,2025-2026,519,162,264,426
8474068,Kyle Turris,EDM,C,23,1,3,4,New Westminster,CAN,1989-08-14,BC,3.0,1.0,2007.0,20072008,73,N,Turris,CAN,R,190,2021-2022,776,168,257,425
8477505,Alexander Wennberg,SJS,C,80,18,37,55,Stockholm,SWE,1994-09-22,,14.0,1.0,2013.0,20142015,74,N,Wennberg,SWE,L,190,2025-2026,869,119,306,425
8475181,Nick Leddy,SJS,D,32,1,6,7,Eden Prairie,USA,1991-03-20,MN,16.0,1.0,2009.0,20102011,72,N,Leddy,USA,L,205,2025-2026,1074,76,347,423
8479339,Patrik Laine,MTL,L,5,0,1,1,Tampere,FIN,1998-04-19,,2.0,1.0,2016.0,20162017,76,N,Laine,FIN,R,208,2025-2026,537,224,198,422
8470120,Alexander Semin,MTL,R,15,1,3,4,Krasnojarsk,RUS,1984-03-03,,13.0,1.0,2002.0,20032004,74,N,Semin,RUS,R,211,2015-2016,521,191,231,422
8479323,Adam Fox,NYR,D,55,9,44,53,Jericho,USA,1998-02-17,NY,66.0,3.0,2016.0,20192020,71,N,Fox,USA,R,185,2025-2026,486,72,350,422
8476432,Boone Jenner,CBJ,C,67,13,25,38,Dorchester,CAN,1993-06-15,ON,37.0,2.0,2011.0,20132014,74,N,Jenner,CAN,L,204,2025-2026,808,212,209,421
8478449,Roope Hintz,DAL,C,53,15,29,44,Nokia,FIN,1996-11-17,,49.0,2.0,2015.0,20182019,75,N,Hintz,FIN,L,217,2025-2026,521,190,231,421
8470617,Mike Richards,WSH,C,39,2,3,5,Kenora,CAN,1985-02-11,ON,24.0,1.0,2003.0,20052006,71,N,Richards,CAN,L,196,2015-2016,611,160,261,421
8477444,Andre Burakovsky,CHI,L,75,11,22,33,Klagenfurt,AUT,1995-02-09,,23.0,1.0,2013.0,20142015,75,N,Burakovsky,SWE,L,203,2025-2026,771,164,256,420
8477416,Oliver Bjorkstrand,TBL,R,80,12,20,32,Herning,DNK,1995-04-10,,89.0,3.0,2013.0,20152016,72,N,Bjorkstrand,DNK,R,175,2025-2026,704,184,232,416
8476479,Phillip Danault,"LAK,MTL",C,75,6,11,17,Victoriaville,CAN,1993-02-24,QC,26.0,1.0,2011.0,20142015,73,N,Danault,CAN,L,200,2025-2026,786,131,280,411
8464989,Matt Cullen,PIT,C,71,7,13,20,Virginia,USA,1976-11-02,MN,35.0,2.0,1996.0,19971998,73,N,Cullen,USA,L,202,2018-2019,845,148,262,410
8482116,Tim Stützle,OTT,C,80,34,49,83,Viersen,DEU,2002-01-15,,3.0,1.0,2020.0,20202021,72,N,Stützle,DEU,L,187,2025-2026,447,149,260,409
8470607,Brent Seabrook,CHI,D,32,3,1,4,Richmond,CAN,1985-04-20,BC,14.0,1.0,2003.0,20052006,75,N,Seabrook,CAN,R,220,2019-2020,964,94,314,408
8478401,Pavel Zacha,BOS,C,78,30,35,65,Brno,CZE,1997-04-06,,6.0,1.0,2015.0,20152016,76,N,Zacha,CZE,L,211,2025-2026,706,155,252,407
8479420,Tage Thompson,BUF,C,81,40,41,81,Phoenix,USA,1997-10-30,AZ,26.0,1.0,2016.0,20172018,78,N,Thompson,USA,R,220,2025-2026,529,216,190,406
8477932,Aaron Ekblad,FLA,D,72,4,22,26,Windsor,CAN,1996-02-07,ON,1.0,1.0,2014.0,20142015,76,N,Ekblad,CAN,R,220,2025-2026,804,122,284,406
8474574,Tyler Myers,"VAN,DAL",D,73,1,10,11,Houston,USA,1990-02-01,TX,12.0,1.0,2008.0,20092010,80,N,Myers,CAN,R,229,2025-2026,1139,100,306,406
8468482,Dany Heatley,ANA,L,6,0,0,0,Freiburg,DEU,1981-01-21,,2.0,1.0,2000.0,20012002,75,N,Heatley,CAN,L,212,2014-2015,515,192,210,402
8477447,Shea Theodore,VGK,D,70,10,29,39,Aldergrove,CAN,1995-08-03,BC,26.0,1.0,2013.0,20152016,74,N,Theodore,CAN,L,197,2025-2026,634,88,314,402
8471226,Drew Stafford,NJD,R,57,5,8,13,Milwaukee,USA,1985-10-30,WI,13.0,1.0,2004.0,20062007,74,N,Stafford,USA,R,215,2018-2019,800,183,218,401
8476419,Jean-Gabriel Pageau,NYI,C,74,17,18,35,Ottawa,CAN,1992-11-11,ON,96.0,4.0,2011.0,20122013,71,N,Pageau,CAN,R,180,2025-2026,871,176,225,401
8475218,Mattias Ekholm,EDM,D,82,6,35,41,Borlange,SWE,1990-05-24,,102.0,4.0,2009.0,20112012,77,N,Ekholm,SWE,L,225,2025-2026,966,92,309,401
8470201,Jiri Hudler,DAL,R,32,3,8,11,Olomouc,CZE,1984-01-04,,58.0,2.0,2002.0,20032004,70,N,Hudler,CZE,L,190,2016-2017,616,148,252,400
8460621,Daniel Alfredsson,DET,R,68,18,31,49,Gothenburg,SWE,1972-12-11,,133.0,6.0,1994.0,19951996,71,Y,Alfredsson,SWE,R,203,2013-2014,463,153,246,399
8477494,Jonathan Drouin,"NYI,STL",L,64,4,20,24,Ste-Agathe,CAN,1995-03-28,QC,3.0,1.0,2013.0,20142015,71,N,Drouin,CAN,L,189,2025-2026,671,111,287,398
8467370,Mike Fisher,NSH,C,16,2,2,4,Peterborough,CAN,1980-06-05,ON,44.0,2.0,1998.0,19992000,73,N,Fisher,CAN,R,216,2017-2018,720,186,211,397
8467407,Brian Gionta,BOS,R,20,2,5,7,Rochester,USA,1979-01-18,NY,82.0,3.0,1998.0,20012002,67,N,Gionta,USA,R,178,2017-2018,716,181,215,396
8469485,Derek Roy,"NSH,EDM",C,72,12,20,32,Ottawa,CAN,1983-05-04,ON,32.0,2.0,2001.0,20032004,69,N,Roy,CAN,L,184,2014-2015,544,141,255,396
8468509,Niklas Kronwall,DET,D,79,3,24,27,Stockholm,SWE,1981-01-12,,29.0,1.0,2000.0,20032004,72,N,Kronwall,SWE,L,194,2018-2019,838,80,316,396
8470602,Dion Phaneuf,LAK,D,67,1,5,6,Edmonton,CAN,1985-04-10,AB,9.0,1.0,2003.0,20052006,76,N,Phaneuf,CAN,L,222,2018-2019,887,100,295,395
8477935,Sam Bennett,FLA,C,76,26,32,58,Holland Landing,CAN,1996-06-20,ON,4.0,1.0,2014.0,20142015,73,N,Bennett,CAN,L,193,2025-2026,767,188,206,394
8473507,Jeff Petry,"FLA,MIN",D,67,0,9,9,Ann Arbor,USA,1987-12-09,MI,45.0,2.0,2006.0,20102011,75,N,Petry,USA,R,208,2025-2026,1048,96,298,394
8448208,Jaromir Jagr,CGY,R,22,1,6,7,Kladno,CZE,1972-02-15,,5.0,1.0,1990.0,19901991,75,N,Jagr,CZE,L,230,2017-2018,542,145,248,393
8458537,Ray Whitney,DAL,L,69,9,23,32,Fort Saskatchewan,CAN,1972-05-08,AB,23.0,2.0,1991.0,19911992,70,N,Whitney,CAN,R,180,2013-2014,486,131,260,391
8468504,Brad Boyes,TOR,R,60,8,16,24,Mississauga,CAN,1982-04-17,ON,24.0,1.0,2000.0,20032004,72,N,Boyes,CAN,R,199,2015-2016,658,168,222,390
8470740,Lee Stempniak,BOS,R,2,0,0,0,West Seneca,USA,1983-02-04,NY,148.0,5.0,2003.0,20052006,71,N,Stempniak,USA,R,195,2018-2019,772,162,228,390
8470358,Alexandre Burrows,OTT,R,71,6,8,14,Pincourt,CAN,1981-04-11,QC,,,,20052006,73,N,Burrows,CAN,L,197,2017-2018,789,195,193,388
8468309,Mark Streit,MTL,D,2,0,0,0,Bern,CHE,1977-12-11,,262.0,9.0,2004.0,20052006,71,N,Streit,CHE,L,186,2017-2018,662,84,303,387
8473564,Michael Frolik,MTL,R,8,0,0,0,Kladno,CZE,1988-02-17,,10.0,1.0,2006.0,20082009,73,N,Frolik,CZE,L,186,2020-2021,858,159,225,384
8467338,Alex Tanguay,"COL,ARI",L,70,8,27,35,Ste-Justine,CAN,1979-11-21,QC,12.0,1.0,1998.0,19992000,73,N,Tanguay,CAN,L,194,2015-2016,557,124,258,382
8471339,Ryan Callahan,TBL,R,52,7,10,17,Rochester,USA,1985-03-21,NY,127.0,4.0,2004.0,20062007,70,N,Callahan,USA,R,187,2018-2019,743,182,198,380
8479385,Jordan Kyrou,STL,R,72,18,28,46,Toronto,CAN,1998-05-05,ON,35.0,2.0,2016.0,20182019,73,N,Kyrou,CAN,R,189,2025-2026,488,168,210,378
8469466,Ales Hemsky,MTL,R,7,0,0,0,Pardubice,CZE,1983-08-13,,13.0,1.0,2001.0,20022003,72,N,Hemsky,CZE,R,177,2017-2018,570,124,254,378
8473573,Artem Anisimov,OTT,C,19,2,7,9,Yaroslavl,RUS,1988-05-24,,54.0,2.0,2006.0,20082009,76,N,Anisimov,RUS,L,199,2020-2021,771,180,196,376
8475287,Erik Haula,NSH,L,81,14,24,38,Pori,FIN,1991-03-23,,182.0,7.0,2009.0,20132014,71,N,Haula,FIN,L,191,2025-2026,840,167,208,375
8476826,Yanni Gourde,TBL,C,82,9,19,28,Saint-Narcisse,CAN,1991-12-15,QC,,,,20152016,69,N,Gourde,CAN,L,173,2025-2026,684,142,233,375
8475164,Jakob Silfverberg,ANA,R,81,7,12,19,Gavle,SWE,1990-10-13,,39.0,2.0,2009.0,20122013,73,N,Silfverberg,SWE,R,207,2023-2024,820,168,205,373
8479542,Brandon Hagel,TBL,L,71,36,38,74,Saskatoon,CAN,1998-08-27,SK,159.0,6.0,2016.0,20192020,74,N,Hagel,CAN,L,186,2025-2026,446,161,210,371
8466285,Brian Campbell,CHI,D,80,5,12,17,Strathroy,CAN,1979-05-23,ON,156.0,6.0,1997.0,19992000,70,N,Campbell,CAN,L,192,2016-2017,754,60,311,371
8476905,Chandler Stephenson,SEA,C,80,16,33,49,Saskatoon,CAN,1994-04-22,SK,77.0,3.0,2012.0,20152016,72,N,Stephenson,CAN,L,201,2025-2026,653,118,252,370
8470852,Matt Moulson,BUF,L,14,0,0,0,North York,CAN,1983-11-01,ON,263.0,9.0,2003.0,20072008,73,N,Moulson,CAN,L,203,2017-2018,650,176,193,369
8479410,Mikhail Sergachev,UTA,D,78,10,49,59,Nizhnekamsk,RUS,1998-06-25,,9.0,1.0,2016.0,20162017,75,N,Sergachev,RUS,L,212,2025-2026,630,73,296,369
8477511,Anthony Mantha,PIT,R,81,33,31,64,Longueuil,CAN,1994-09-16,QC,20.0,1.0,2013.0,20152016,77,N,Mantha,CAN,L,240,2025-2026,588,179,188,367
8477479,Tyler Bertuzzi,CHI,L,79,32,26,58,Sudbury,CAN,1995-02-24,ON,58.0,2.0,2013.0,20162017,74,N,Bertuzzi,CAN,L,200,2025-2026,567,168,197,365
8467496,Andrei Markov,MTL,D,62,6,30,36,Voskresensk,RUS,1978-12-20,,162.0,6.0,1998.0,20002001,72,N,Markov,RUS,L,200,2016-2017,579,73,292,365
8480208,Drake Batherson,OTT,R,79,33,38,71,Fort Wayne,USA,1998-04-27,IN,121.0,4.0,2017.0,20182019,75,N,Batherson,CAN,R,209,2025-2026,470,149,215,364
8475200,Dmitry Orlov,SJS,D,82,3,34,37,Novokuznetsk,RUS,1991-07-23,,55.0,2.0,2009.0,20112012,71,N,Orlov,RUS,L,215,2025-2026,949,79,285,364
8471426,Troy Brouwer,STL,R,13,1,0,1,Vancouver,CAN,1985-08-17,BC,214.0,7.0,2004.0,20062007,75,N,Brouwer,CAN,R,213,2019-2020,841,182,181,363
