,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
411,8482159,Tyson Foerster,PHI,R,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482159.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,71,tysonfoerster,22,2002-01-18,Alliston,ON,CAN,CAN,74,194,2020,PHI,1,23,23
412,8477021,Alexander Kerfoot,UTA,C,https://assets.nhle.com/mugs/nhl/20242025/UTA/8477021.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,15,alexkerfoot,30,1994-08-11,Vancouver,BC,CAN,CAN,71,186,2012,N.J,5,29,150
413,8479353,Brett Howden,VGK,C,https://assets.nhle.com/mugs/nhl/20242025/VGK/8479353.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,21,bretthowden,26,1998-03-29,Calgary,AB,CAN,CAN,74,203,2016,T.B,1,27,27
414,8475791,Taylor Hall,CHI,L,https://assets.nhle.com/mugs/nhl/20242025/CHI/8475791.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,71,taylorhall,33,1991-11-14,Calgary,AB,CAN,CAN,73,210,2010,EDM,1,1,1
415,8482700,Nolan Allan,CHI,D,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482700.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,42,nolanallan,21,2003-04-28,Saskatoon,SK,CAN,CAN,74,195,2021,CHI,1,32,32
416,8482097,Jack Quinn,BUF,R,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482097.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,22,jackquinn,23,2001-09-19,Ottawa,ON,CAN,CAN,73,185,2020,BUF,1,8,8
417,8478017,Mark Friedman,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478017.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,51,markfriedman,29,1995-12-25,Toronto,ON,CAN,CAN,71,185,2014,PHI,3,26,86
418,8478042,Viktor Arvidsson,EDM,L,https://assets.nhle.com/mugs/nhl/20242025/EDM/8478042.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,33,viktorarvidsson,31,1993-04-08,Skellefteå,,SWE,SWE,70,185,2014,NSH,4,22,112
419,8477451,Ryan Hartman,MIN,R,https://assets.nhle.com/mugs/nhl/20242025/MIN/8477451.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,38,ryanhartman,30,1994-09-20,Hilton Head Isl.,SC,USA,USA,72,197,2013,CHI,1,30,30
420,8483768,Victor Mancini,NYR,D,https://assets.nhle.com/mugs/nhl/20242025/NYR/8483768.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,90,victormancini,22,2002-05-26,,,USA,,75,215,2022,NYR,5,30,159
421,8480798,Philipp Kurashev,CHI,C,https://assets.nhle.com/mugs/nhl/20242025/CHI/8480798.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,23,philippkurashev,25,1999-10-12,Munsingen,,CHE,CHE,72,190,2018,CHI,4,27,120
422,8479316,Luke Kunin,SJS,C,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479316.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,11,lukekunin,27,1997-12-04,Chesterfield,MO,USA,USA,72,197,2016,MIN,1,15,15
423,8481624,Ilya Mikheyev,CHI,R,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481624.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,95,ilyamikheyev,30,1994-10-10,Omsk,,RUS,RUS,74,192,-,-,-,-,-
424,8482149,Cole Perfetti,WPG,C,https://assets.nhle.com/mugs/nhl/20242025/WPG/8482149.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,91,coleperfetti,23,2002-01-01,Whitby,ON,CAN,CAN,71,184,2020,WPG,1,10,10
425,8481618,Alex Newhook,MTL,C,https://assets.nhle.com/mugs/nhl/20242025/MTL/8481618.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,15,alexnewhook,23,2001-01-28,St. John's,NL,CAN,CAN,70,190,2019,COL,1,16,16
426,8481527,Kaedan Korczak,VGK,D,https://assets.nhle.com/mugs/nhl/20242025/VGK/8481527.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,6,kaedankorczak,23,2001-01-29,Yorkton,SK,CAN,CAN,75,202,2019,VGK,2,10,41
427,8475177,Calvin de Haan,COL,D,https://assets.nhle.com/mugs/nhl/20242025/COL/8475177.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,44,calvindehaan,33,1991-05-09,Carp,ON,CAN,CAN,73,195,2009,NYI,1,12,12
428,8480878,Nils Lundkvist,DAL,D,https://assets.nhle.com/mugs/nhl/20242025/DAL/8480878.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,5,nilslundkvist,24,2000-07-27,Pitea,,SWE,SWE,71,190,2018,NYR,1,28,28
429,8479339,Patrik Laine,MTL,L,https://assets.nhle.com/mugs/nhl/20242025/MTL/8479339.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,92,patriklaine,26,1998-04-19,Tampere,,FIN,FIN,77,205,2016,WPG,1,2,2
430,8484304,Uvis Balinskis,FLA,D,https://assets.nhle.com/mugs/nhl/20242025/FLA/8484304.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,26,uvisbalinskis,28,1996-08-01,Ventspils,,Lat,,72,196,-,-,-,-,-
431,8478047,Michael Bunting,PIT,L,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478047.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,8,michaelbunting,29,1995-09-17,Scarborough,ON,CAN,CAN,72,192,2014,ARI,4,27,117
432,8483808,Andrei Kuzmenko,CGY,L,https://assets.nhle.com/mugs/nhl/20242025/CGY/8483808.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,96,andreikuzmenko,28,1996-02-04,YAKUTSK,,RUS,RUS,71,194,-,-,-,-,-
433,8480073,Erik Brannstrom,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480073.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,26,erikbrannstrom,25,1999-09-02,Eksjo,,SWE,SWE,70,185,2017,VGK,1,15,15
434,8483503,Owen Pickering,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8483503.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,38,owenpickering,20,2004-01-27,St. Adolphe,MB,CAN,CAN,75,179,2022,PIT,1,21,21
435,8482111,Justin Barron,NSH,D,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482111.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,20,justinbarron,23,2001-11-15,Halifax,NS,CAN,CAN,74,201,2020,COL,1,25,25
436,8484145,Zach Benson,BUF,L,https://assets.nhle.com/mugs/nhl/20242025/BUF/8484145.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,9,zachbenson,19,2005-05-12,,,CAN,,69,163,2023,BUF,1,13,13
437,8481186,Logan O'Connor,COL,R,https://assets.nhle.com/mugs/nhl/20242025/COL/8481186.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,25,loganoconnor,28,1996-08-14,Missouri City,TX,USA,USA,72,175,-,-,-,-,-
438,8477919,Frederick Gaudreau,MIN,C,https://assets.nhle.com/mugs/nhl/20242025/MIN/8477919.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,89,frederickgaudreau,31,1993-05-01,Bromont,QC,CAN,CAN,72,184,-,-,-,-,-
439,8480834,Ty Emberson,EDM,D,https://assets.nhle.com/mugs/nhl/20242025/EDM/8480834.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,49,tyemberson,24,2000-05-23,Eau Claire,WI,USA,USA,73,195,2018,ARI,3,11,73
440,8482157,Will Cuylle,NYR,L,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482157.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,50,willcuylle,22,2002-02-05,Toronto,ON,CAN,CAN,75,211,2020,NYR,2,29,60
441,8484911,Collin Graf,SJS,R,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484911.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,51,collingraf,22,2002-09-21,,,USA,,73,194,-,-,-,-,-
442,8477987,Ryan Donato,CHI,C,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477987.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,8,ryandonato,28,1996-04-09,Boston,MA,USA,USA,72,190,2014,BOS,2,26,56
443,8477444,Andre Burakovsky,SEA,L,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477444.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,95,andreburakovsky,29,1995-02-09,Klagenfurt,,AUT,SWE,75,209,2013,WSH,1,23,23
444,8480028,Morgan Frost,PHI,C,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480028.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,48,morganfrost,25,1999-05-14,Aurora,ON,CAN,CAN,71,170,2017,PHI,1,27,27
445,8480058,P.O Joseph,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480058.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,73,pojoseph,,,,,,,,,,,,,
446,8476438,Brandon Saad,STL,L,https://assets.nhle.com/mugs/nhl/20242025/STL/8476438.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,20,brandonsaad,32,1992-10-27,Pittsburgh,PA,USA,USA,73,215,2011,CHI,2,13,43
447,8478891,Mason Appleton,WPG,C,https://assets.nhle.com/mugs/nhl/20242025/WPG/8478891.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,22,masonappleton,28,1996-01-15,Green Bay,WI,USA,USA,75,197,2015,WPG,6,17,168
448,8476927,Teddy Blueger,VAN,C,https://assets.nhle.com/mugs/nhl/20242025/VAN/8476927.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,53,teddyblueger,30,1994-08-15,Riga,,LVA,LVA,72,185,2012,PIT,2,22,52
449,8476469,Joel Armia,MTL,R,https://assets.nhle.com/mugs/nhl/20242025/MTL/8476469.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,40,joelarmia,31,1993-05-31,Pori,,FIN,FIN,75,216,2011,BUF,1,16,16
450,8480748,Kiefer Sherwood,VAN,L,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480748.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,44,kiefersherwood,29,1995-03-31,Columbus,OH,USA,USA,72,194,-,-,-,-,-
451,8480001,Urho Vaakanainen,NYR,D,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480001.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,18,urhovaakanainen,26,1999-01-01,Joensuu,,FIN,FIN,74,200,2017,BOS,1,18,18
452,8482055,Drew O'Connor,PIT,L,https://assets.nhle.com/mugs/nhl/20242025/PIT/8482055.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,10,drewoconnor,26,1998-06-09,Chatham,NJ,USA,USA,75,200,-,-,-,-,-
453,8476480,Vladislav Namestnikov,WPG,C,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476480.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,7,vladislavnamestnikov,32,1992-11-22,Zhukovskiy,,RUS,RUS,72,179,2011,T.B,1,27,27
454,8481059,Scott Perunovich,STL,D,https://assets.nhle.com/mugs/nhl/20242025/STL/8481059.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,48,scottperunovich,26,1998-08-18,Hibbing,MN,USA,USA,70,175,2018,STL,2,14,45
455,8477503,Max Domi,TOR,C,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477503.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,11,maxdomi,29,1995-03-02,Winnipeg,MB,CAN,CAN,70,194,2013,PHX,1,12,12
456,8483445,Cutter Gauthier,ANA,L,https://assets.nhle.com/mugs/nhl/20242025/ANA/8483445.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,61,cuttergauthier,20,2004-01-19,,,SWE,,74,189,2022,PHI,1,5,5
457,8475765,Vladimir Tarasenko,DET,R,https://assets.nhle.com/mugs/nhl/20242025/DET/8475765.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,11,vladimirtarasenko,33,1991-12-13,Yaroslavl,,RUS,RUS,73,228,2010,STL,1,16,16
458,8474641,Adam Henrique,EDM,C,https://assets.nhle.com/mugs/nhl/20242025/EDM/8474641.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,19,adamhenrique,34,1990-02-06,Brantford,ON,CAN,CAN,72,195,2008,N.J,3,21,82
459,8481167,Brayden Pachal,CGY,D,https://assets.nhle.com/mugs/nhl/20242025/CGY/8481167.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,94,braydenpachal,25,1999-08-23,Estevan,SK,CAN,CAN,74,203,-,-,-,-,-
460,8477989,Christian Dvorak,MTL,C,https://assets.nhle.com/mugs/nhl/20242025/MTL/8477989.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,28,christiandvorak,28,1996-02-02,Palos,IL,USA,USA,73,193,2014,ARI,2,28,58
461,8482169,Helge Grans,PHI,D,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482169.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,3,helgegrans,22,2002-05-10,,,SWE,,76,205,2020,L.A,2,4,35
462,8475287,Erik Haula,NJD,L,https://assets.nhle.com/mugs/nhl/20242025/NJD/8475287.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,56,erikhaula,33,1991-03-23,Pori,,FIN,FIN,71,191,2009,MIN,7,1,182
463,8479351,Sam Steel,DAL,C,https://assets.nhle.com/mugs/nhl/20242025/DAL/8479351.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,18,samsteel,26,1998-02-03,Ardrossan,AB,CAN,CAN,71,184,2016,ANA,1,30,30
464,8481028,Martin Pospisil,CGY,C,https://assets.nhle.com/mugs/nhl/20242025/CGY/8481028.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,76,martinpospisil,25,1999-11-19,Zvolen,,SVK,SVK,74,173,2018,CGY,4,12,105
465,8475799,Nino Niederreiter,WPG,R,https://assets.nhle.com/mugs/nhl/20242025/WPG/8475799.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,62,ninoniederreiter,32,1992-09-08,Chur,,CHE,CHE,74,218,2010,NYI,1,5,5
466,8476872,Scott Laughton,PHI,C,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476872.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,21,scottlaughton,30,1994-05-30,Oakville,ON,CAN,CAN,73,190,2012,PHI,1,20,20
467,8479293,Brandon Tanev,SEA,L,https://assets.nhle.com/mugs/nhl/20242025/SEA/8479293.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,13,brandontanev,33,1991-12-31,Toronto,ON,CAN,CAN,72,189,-,-,-,-,-
468,8478831,Kevin Stenlund,UTA,C,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478831.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,82,kevinstenlund,28,1996-09-20,Huddinge,,SWE,SWE,77,215,2015,CBJ,2,28,58
469,8477429,Andrew Copp,DET,C,https://assets.nhle.com/mugs/nhl/20242025/DET/8477429.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,18,andrewcopp,30,1994-07-08,Ann Arbor,MI,USA,USA,73,199,2013,WPG,4,13,104
470,8478458,Jack Roslovic,CAR,C,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478458.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,96,jackroslovic,27,1997-01-29,Columbus,OH,USA,USA,73,200,2015,WPG,1,25,25
471,8476925,Colton Sissons,NSH,C,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476925.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,10,coltonsissons,31,1993-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,NSH,2,20,50
472,8479442,Troy Stecher,EDM,D,https://assets.nhle.com/mugs/nhl/20242025/EDM/8479442.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,51,troystecher,30,1994-04-07,Richmond,BC,CAN,CAN,70,184,-,-,-,-,-
473,8481593,Jayden Struble,MTL,D,https://assets.nhle.com/mugs/nhl/20242025/MTL/8481593.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,47,jaydenstruble,23,2001-09-08,,,USA,,72,202,2019,MTL,2,15,46
474,8482095,Tyler Kleven,OTT,D,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482095.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,43,tylerkleven,23,2002-01-10,Fargo,ND,USA,USA,76,200,2020,OTT,2,13,44
475,8474189,Lars Eller,WSH,C,https://assets.nhle.com/mugs/nhl/20242025/WSH/8474189.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,20,larseller,35,1989-05-08,Rodovre,,DNK,DNK,74,205,2007,STL,1,13,13
476,8479365,Trent Frederic,BOS,C,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479365.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,11,trentfrederic,26,1998-02-11,St. Louis,MO,USA,USA,75,214,2016,BOS,1,29,29
477,8480084,Nick DeSimone,UTA,D,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480084.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,57,nickdesimone,30,1994-11-21,East Amherst,NY,USA,USA,74,185,-,-,-,-,-
478,8480806,Isac Lundestrom,ANA,C,https://assets.nhle.com/mugs/nhl/20242025/ANA/8480806.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,21,isaclundestrom,25,1999-11-06,Gallivare,,SWE,SWE,72,193,2018,ANA,1,23,23
479,8484227,Will Smith,SJS,C,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484227.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,2,willsmith,19,2005-03-17,,,USA,,72,181,2023,S.J,1,4,4
480,8476624,Barclay Goodrow,SJS,C,https://assets.nhle.com/mugs/nhl/20242025/SJS/8476624.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,23,barclaygoodrow,31,1993-02-26,Toronto,ON,CAN,CAN,74,204,-,-,-,-,-
481,8482259,Bobby McMann,TOR,C,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482259.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,74,bobbymcmann,28,1996-06-15,"Wainwright, AB",AB,CAN,CAN,74,208,-,-,-,-,-
482,8478020,Michael Amadio,OTT,R,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478020.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,22,michaelamadio,28,1996-05-13,Sault Ste. Marie,ON,CAN,CAN,73,204,2014,L.A,3,30,90
483,8476981,Josh Anderson,MTL,R,https://assets.nhle.com/mugs/nhl/20242025/MTL/8476981.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,17,joshanderson,30,1994-05-07,Burlington,ON,CAN,CAN,75,218,2012,CBJ,4,4,95
484,8483464,Marco Kasper,DET,C,https://assets.nhle.com/mugs/nhl/20242025/DET/8483464.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,92,marcokasper,20,2004-04-08,Innsbruck,,AUT,AUT,73,183,2022,DET,1,8,8
485,8480196,Jacob Bryson,BUF,D,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480196.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,78,jakebryson,27,1997-11-18,London,ON,CAN,CAN,69,176,2017,BUF,4,6,99
486,8478474,Lawson Crouse,UTA,L,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478474.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,67,lawsoncrouse,27,1997-06-23,Mt. Brydges,ON,CAN,CAN,76,215,2015,FLA,1,11,11
487,8477244,Chad Ruhwedel,NYR,D,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477244.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,5,chadruhwedel,34,1990-05-07,San Diego,CA,USA,USA,71,191,-,-,-,-,-
488,8475825,Jani Hakanpää,TOR,D,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475825.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,28,janihakanpaa,32,1992-03-31,Kirkkonummi,,FIN,FIN,78,225,2010,STL,4,14,104
489,8479671,Mathieu Olivier,CBJ,R,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479671.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,24,mathieuolivier,27,1997-02-11,Biloxi,MS,USA,USA,73,217,-,-,-,-,-
490,8481711,Matias Maccelli,UTA,L,https://assets.nhle.com/mugs/nhl/20242025/UTA/8481711.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,63,matiasmaccelli,24,2000-10-14,Turku,,FIN,FIN,71,176,2019,ARI,4,5,98
491,8474149,Evgenii Dadonov,DAL,R,https://assets.nhle.com/mugs/nhl/20242025/DAL/8474149.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,63,evgenydadonov,35,1989-03-12,Chelyabinsk,,RUS,RUS,71,189,2007,FLA,3,10,71
492,8484779,Jett Luchanko,PHI,C,https://assets.nhle.com/mugs/nhl/20242025/PHI/8484779.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,17,jettluchanko,18,2006-08-21,,,CAN,,71,180,2024,PHI,1,13,13
493,8481461,Corey Schueneman,STL,D,https://assets.nhle.com/mugs/nhl/20242025/STL/8481461.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,64,coreyschueneman,29,1995-09-02,Milford,MI,USA,USA,71,197,-,-,-,-,-
494,8480078,Filip Chytil,NYR,C,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480078.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,72,filipchytil,25,1999-09-05,Kromeriz,,CZE,CZE,74,204,2017,NYR,1,21,21
495,8475750,Jon Merrill,MIN,D,https://assets.nhle.com/mugs/nhl/20242025/MIN/8475750.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,4,jonmerrill,32,1992-02-03,Oklahoma City,OK,USA,USA,75,204,2010,N.J,2,8,38
496,8475220,Marcus Foligno,MIN,L,https://assets.nhle.com/mugs/nhl/20242025/MIN/8475220.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,17,marcusfoligno,33,1991-08-10,Buffalo,NY,USA,CAN,75,226,2009,BUF,4,13,104
497,8481554,Kaapo Kakko,SEA,R,https://assets.nhle.com/mugs/nhl/20242025/SEA/8481554.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,84,kaapokakko,23,2001-02-13,Turku,,FIN,FIN,74,206,2019,NYR,1,2,2
498,8476525,Colin Miller,WPG,D,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476525.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,6,colinmiller,32,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,200,2012,L.A,5,30,151
499,8480220,Noah Cates,PHI,L,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480220.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,27,noahcates,25,1999-02-05,Stillwater,MN,USA,USA,73,165,2017,PHI,5,13,137
500,8481517,Brett Leason,ANA,R,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481517.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,20,brettleason,25,1999-04-30,Calgary,AB,CAN,CAN,77,218,2019,WSH,2,25,56
501,8477511,Anthony Mantha,CGY,R,https://assets.nhle.com/mugs/nhl/20242025/CGY/8477511.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,39,anthonymantha,30,1994-09-16,Longueuil,QC,CAN,CAN,77,234,2013,DET,1,20,20
502,8478046,Danton Heinen,VAN,L,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478046.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,20,dantonheinen,29,1995-07-05,Langley,BC,CAN,CAN,73,188,2014,BOS,4,26,116
503,8483468,Jiri Kulich,BUF,C,https://assets.nhle.com/mugs/nhl/20242025/BUF/8483468.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,20,jirikulich,20,2004-04-14,Kadan,,CZE,CZE,71,172,2022,BUF,1,28,28
504,8481572,Ville Heinola,WPG,D,https://assets.nhle.com/mugs/nhl/20242025/WPG/8481572.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,14,villeheinola,23,2001-02-03,Honkajoki,,FIN,FIN,71,181,2019,WPG,1,20,20
505,8475848,Brendan Gallagher,MTL,R,https://assets.nhle.com/mugs/nhl/20242025/MTL/8475848.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,11,brendangallagher,32,1992-05-06,Edmonton,AB,CAN,CAN,69,186,2010,MTL,5,27,147
506,8480829,Jesperi Kotkaniemi,CAR,C,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480829.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,82,jesperikotkaniemi,24,2000-07-06,Pori,,FIN,FIN,74,201,2018,MTL,1,3,3
507,8483476,Jonathan Lekkerimaki,VAN,R,https://assets.nhle.com/mugs/nhl/20242025/VAN/8483476.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,23,jonathanlekkerimaki,20,2004-07-24,,,SWE,,71,172,2022,VAN,1,15,15
508,8476292,Ondrej Palat,NJD,L,https://assets.nhle.com/mugs/nhl/20242025/NJD/8476292.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,18,ondrejpalat,33,1991-03-28,Frydek-Mistek,,CZE,CZE,72,194,2011,T.B,7,27,208
509,8474157,Max Pacioretty,TOR,L,https://assets.nhle.com/mugs/nhl/20242025/TOR/8474157.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,67,maxpacioretty,36,1988-11-20,New Canaan,CT,USA,USA,74,217,2007,MTL,1,22,22
510,8478569,Noel Acciari,PIT,C,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478569.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,55,noelacciari,33,1991-12-01,Johnston,RI,USA,USA,70,209,-,-,-,-,-
511,8479395,Dennis Cholowski,NYI,D,https://assets.nhle.com/mugs/nhl/20242025/NYI/8479395.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,25,dennischolowski,26,1998-02-15,Langley,BC,CAN,CAN,74,210,2016,DET,1,20,20
512,8479638,Justin Brazeau,BOS,R,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479638.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,55,justinbrazeau,26,1998-02-02,New Liskeard,ON,CAN,,77,220,-,-,-,-,-
513,8483567,Georgii Merkulov,BOS,C,https://assets.nhle.com/mugs/nhl/20242025/BOS/8483567.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,42,georgiimerkulov,24,2000-10-10,Ryazan,,RUS,RUS,71,179,-,-,-,-,-
514,8483425,Lian Bichsel,DAL,D,https://assets.nhle.com/mugs/nhl/20242025/DAL/8483425.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,6,lianbichsel,20,2004-05-18,,,SUI,,78,233,2022,DAL,1,18,18
